asset_id;parent_asset_id;department_id;department_name
14696;14696;0200;PARK DEPARTMENT
14710;14710;0255;CITY FACILITY MAINT
15175;15175;0400;M.S.D.
15176;15176;0400;M.S.D.
15177;15177;0400;M.S.D.
15178;15178;0272;FIRE DEPARTMENT SUPPORT
15179;15179;0272;FIRE DEPARTMENT SUPPORT
15180;15180;0272;FIRE DEPARTMENT SUPPORT
15181;15181;0272;FIRE DEPARTMENT SUPPORT
15182;15182;0272;FIRE DEPARTMENT SUPPORT
15183;15183;0272;FIRE DEPARTMENT SUPPORT
15184;15184;0272;FIRE DEPARTMENT SUPPORT
15185;15185;0272;FIRE DEPARTMENT SUPPORT
15186;15186;0272;FIRE DEPARTMENT SUPPORT
15187;15187;0272;FIRE DEPARTMENT SUPPORT
15188;15188;0272;FIRE DEPARTMENT SUPPORT
15189;15189;0272;FIRE DEPARTMENT SUPPORT
15190;15190;0272;FIRE DEPARTMENT SUPPORT
15191;15191;0272;FIRE DEPARTMENT SUPPORT
15192;15192;0225;POLICE INVESTIGATIONS BUREAU
15203;15203;0248;PARKING FACILITY
15204;15204;0248;PARKING FACILITY
15206;15206;POOL;FLEET SERVICES POOL
15207;15207;POOL;FLEET SERVICES POOL
15302;15302;0222;POLICE
15304;15304;0222;POLICE
15305;15305;0222;POLICE
15308;15308;0225;POLICE INVESTIGATIONS BUREAU
15309;15309;0222;POLICE
15310;15310;0222;POLICE
15311;15311;0222;POLICE
15314;15314;0222;POLICE
15315;15315;0226;POLICE SUPPORT BUREAU
15317;15317;0222;POLICE
15318;15318;0222;POLICE
15319;15319;0222;POLICE
15322;15322;0222;POLICE
15323;15323;0226;POLICE SUPPORT BUREAU
15324;15324;0226;POLICE SUPPORT BUREAU
15325;15325;0226;POLICE SUPPORT BUREAU
15326;15326;0222;POLICE
15328;15328;0225;POLICE INVESTIGATIONS BUREAU
15329;15329;0222;POLICE
15330;15330;0222;POLICE
15332;15332;0222;POLICE
15335;15335;POOL;POLICE
15400;15400;0225;POLICE INVESTIGATIONS BUREAU
15401;15401;0225;POLICE INVESTIGATIONS BUREAU
15402;15402;0226;POLICE SUPPORT BUREAU
15403;15403;0222;POLICE
15415;15415;0400;M.S.D.
15610;15610;0300;WATER WORKS
15611;15611;0252;TRAFFIC AND ROAD DIV
15813;15813;0252;TRAFFIC AND ROAD DIV
15814;15814;0252;TRAFFIC AND ROAD DIV
15830;15830;0400;M.S.D.
15832;15832;0190;RECREATION
15833;15833;0300;WATER WORKS
15850;15850;0400;M.S.D.
15851;15851;0400;M.S.D.
15870;15870;0400;M.S.D.
15871;15871;0400;M.S.D.
15930;15930;0300;WATER WORKS
15931;15931;0300;WATER WORKS
16175;16175;0300;WATER WORKS
16176;16176;0300;WATER WORKS
16177;16177;0300;WATER WORKS
16178;16178;0300;WATER WORKS
16201;16201;0260;HEALTH
16300;16300;0222;POLICE
16301;16301;0222;POLICE
16302;16302;0222;POLICE
16303;16303;0222;POLICE
16304;16304;0222;POLICE
16305;16305;0222;POLICE
16306;16306;0225;POLICE INVESTIGATIONS BUREAU
16307;16307;0222;POLICE
16308;16308;0222;POLICE
16309;16309;0222;POLICE
16310;16310;0222;POLICE
16311;16311;0222;POLICE
16312;16312;0222;POLICE
16313;16313;0222;POLICE
16315;16315;0222;POLICE
16316;16316;0222;POLICE
16317;16317;0222;POLICE
16318;16318;0222;POLICE
16320;16320;0222;POLICE
16322;16322;0222;POLICE
16323;16323;0222;POLICE
16325;16325;0222;POLICE
16326;16326;0222;POLICE
16327;16327;0222;POLICE
16328;16328;0222;POLICE
16329;16329;0222;POLICE
16330;16330;0222;POLICE
16332;16332;0222;POLICE
16333;16333;0222;POLICE
16334;16334;0222;POLICE
16335;16335;0222;POLICE
16336;16336;0222;POLICE
16337;16337;0222;POLICE
16338;16338;0222;POLICE
16339;16339;0222;POLICE
16342;16342;0222;POLICE
16343;16343;0222;POLICE
16346;16346;0222;POLICE
16347;16347;0222;POLICE
16349;16349;0222;POLICE
16350;16350;0222;POLICE
16351;16351;0222;POLICE
16352;16352;0222;POLICE
16446;16446;0200;PARK DEPARTMENT
16448;16448;0200;PARK DEPARTMENT
16449;16449;0200;PARK DEPARTMENT
16450;16450;2441;PARK DEPARTMENT
16451;16451;2441;RECREATION
16452;16452;2441;FLEET SERVICES
16453;16453;0190;RECREATION
16454;16454;0300;WATER WORKS
16455;16455;2441;FLEET SERVICES
16456;16456;2441;FLEET SERVICES
16457;16457;2441;FLEET SERVICES
16458;16458;2441;FLEET SERVICES
16459;16459;2441;FLEET SERVICES
16460;16460;2441;FLEET SERVICES
16461;16461;0200;PARK DEPARTMENT
16462;16462;0200;PARK DEPARTMENT
16463;16463;0200;PARK DEPARTMENT
16481;16481;0300;WATER WORKS
16482;16482;0300;WATER WORKS
16484;16484;0271;FIRE DEPARTMENT RESPONSE
16485;16485;0271;FIRE DEPARTMENT RESPONSE
16486;16486;0252;TRAFFIC AND ROAD DIV
16487;16487;0400;M.S.D.
16488;16488;0400;M.S.D.
16489;16489;0400;M.S.D.
16491;16491;0271;FIRE DEPARTMENT RESPONSE
16492;16492;0400;M.S.D.
16495;16495;0200;PARK DEPARTMENT
16496;16496;0200;PARK DEPARTMENT
16497;16497;0200;PARK DEPARTMENT
16498;16498;0200;PARK DEPARTMENT
16499;16499;0200;PARK DEPARTMENT
16501;16501;0300;WATER WORKS
16502;16502;0300;WATER WORKS
16503;16503;0300;WATER WORKS
16504;16504;0300;WATER WORKS
16505;16505;0300;WATER WORKS
16506;16506;0300;WATER WORKS
16507;16507;0300;WATER WORKS
16515;16515;0200;PARK DEPARTMENT
16517;16517;2441;RECREATION
16518;16518;0300;WATER WORKS
16519;16519;2441;FLEET SERVICES
16521;16521;2441;FLEET SERVICES
16523;16523;2441;FLEET SERVICES
16524;16524;2441;RECREATION
16525;16525;0200;PARK DEPARTMENT
16526;16526;0200;PARK DEPARTMENT
16527;16527;0200;PARK DEPARTMENT
16528;16528;0200;PARK DEPARTMENT
16529;16529;0200;PARK DEPARTMENT
16530;16530;0200;PARK DEPARTMENT
16531;16531;0200;PARK DEPARTMENT
16532;16532;0200;PARK DEPARTMENT
16533;16533;0200;PARK DEPARTMENT
16535;16535;0200;PARK DEPARTMENT
16536;16536;0200;PARK DEPARTMENT
16537;16537;0200;PARK DEPARTMENT
16539;16539;0200;PARK DEPARTMENT
16540;16540;0200;PARK DEPARTMENT
16541;16541;2441;FLEET SERVICES
16542;16542;2441;FLEET SERVICES
16544;16544;2441;FLEET SERVICES
16545;16545;2441;FLEET SERVICES
16546;16546;2441;FLEET SERVICES
16547;16547;2441;FLEET SERVICES
16548;16548;2441;FLEET SERVICES
16549;16549;2441;FLEET SERVICES
16551;16551;2441;FLEET SERVICES
16552;16552;2441;FLEET SERVICES
16553;16553;0200;PARK DEPARTMENT
16554;16554;0200;PARK DEPARTMENT
16556;16556;0200;PARK DEPARTMENT
16557;16557;0200;PARK DEPARTMENT
16558;16558;0200;PARK DEPARTMENT
16559;16559;0200;PARK DEPARTMENT
16560;16560;0200;PARK DEPARTMENT
16561;16561;0200;PARK DEPARTMENT
16690;16690;2444;FLEET SERVICES OUT OF SERVICE
16691;16691;2444;FLEET SERVICES OUT OF SERVICE
16692;16692;2444;FLEET SERVICES OUT OF SERVICE
16693;16693;2444;FLEET SERVICES OUT OF SERVICE
16694;16694;2444;FLEET SERVICES OUT OF SERVICE
16695;16695;2444;FLEET SERVICES OUT OF SERVICE
16696;16696;2444;FLEET SERVICES OUT OF SERVICE
16697;16697;2444;FLEET SERVICES OUT OF SERVICE
16698;16698;2444;FLEET SERVICES OUT OF SERVICE
16699;16699;2444;FLEET SERVICES OUT OF SERVICE
16700;16700;2444;FLEET SERVICES OUT OF SERVICE
16701;16701;2444;FLEET SERVICES OUT OF SERVICE
16702;16702;2444;FLEET SERVICES OUT OF SERVICE
16703;16703;0200;PARK DEPARTMENT
16704;16704;0200;PARK DEPARTMENT
16705;16705;0200;PARK DEPARTMENT
16706;16706;0200;PARK DEPARTMENT
16710;16710;0300;WATER WORKS
16711;16711;0300;WATER WORKS
16712;16712;0300;WATER WORKS
16714;16714;0400;M.S.D.
16715;16715;0300;WATER WORKS
16716;16716;0300;WATER WORKS
16717;16717;0300;WATER WORKS
16718;16718;0300;WATER WORKS
16719;16719;0300;WATER WORKS
16720;16720;0300;WATER WORKS
16721;16721;0300;WATER WORKS
16780;16780;0222;POLICE
16790;91651;0271;FIRE DEPARTMENT RESPONSE
16792;S01650A;0271;FIRE DEPARTMENT RESPONSE
16793;16793;0271;FIRE DEPARTMENT RESPONSE
16794;16794;0200;PARK DEPARTMENT
16795;16795;0300;WATER WORKS
16796;16796;0091;ETS
16798;16798;0300;WATER WORKS
16801;16801;0300;WATER WORKS
16832;16832;2441;RECREATION
16834;16834;0260;HEALTH
16835;16835;2441;RECREATION
16837;16837;0190;RECREATION
16838;16838;0190;RECREATION
16839;16839;0200;PARK DEPARTMENT
16840;16840;0200;PARK DEPARTMENT
16841;16841;0200;PARK DEPARTMENT
16842;16842;0200;PARK DEPARTMENT
16843;16843;0200;PARK DEPARTMENT
16844;16844;0200;PARK DEPARTMENT
16845;16845;0200;PARK DEPARTMENT
16846;16846;0200;PARK DEPARTMENT
16847;16847;0200;PARK DEPARTMENT
16848;16848;0200;PARK DEPARTMENT
16860;16860;0200;PARK DEPARTMENT
16861;16861;0260;PARK DEPARTMENT
16862;16862;0200;PARK DEPARTMENT
16915;16915;2441;FLEET SERVICES
16916;00817;0253;NEIGHBORHOOD OPERATIONS
16920;16920;0400;M.S.D.
16921;16921;0400;M.S.D.
16922;16922;0400;M.S.D.
17175;17175;0300;WATER WORKS
17176;17176;0300;WATER WORKS
17177;17177;0300;WATER WORKS
17178;17178;0222;POLICE
17179;17179;0222;POLICE
17180;17180;0222;POLICE
17181;17181;0225;POLICE INVESTIGATIONS BUREAU
17182;17182;0222;POLICE
17183;17183;0222;POLICE
17184;17184;0227;POLICE - CHIEF`S OFFICE
17185;17185;0227;POLICE - CHIEF`S OFFICE
17186;17186;0227;POLICE - CHIEF`S OFFICE
17187;17187;0222;POLICE
17188;17188;0222;POLICE
17189;17189;0225;POLICE INVESTIGATIONS BUREAU
17192;17192;0272;FIRE DEPARTMENT SUPPORT
17193;17193;0272;FIRE DEPARTMENT SUPPORT
17194;17194;0272;FIRE DEPARTMENT SUPPORT
17195;17195;0272;FIRE DEPARTMENT SUPPORT
17196;17196;0300;WATER WORKS
17197;17197;0300;WATER WORKS
17198;17198;0300;WATER WORKS
17205;17205;0225;POLICE INVESTIGATIONS BUREAU
17300;17300;0222;POLICE
17301;17301;0222;POLICE
17302;17302;0222;POLICE
17304;17304;0222;POLICE
17305;17305;0222;POLICE
17306;17306;0222;POLICE
17307;17307;0222;POLICE
17308;17308;0222;POLICE
17309;17309;0222;POLICE
17310;17310;0222;POLICE
17311;17311;0222;POLICE
17312;17312;0222;POLICE
17313;17313;0222;POLICE
17314;17314;0222;POLICE
17315;17315;0222;POLICE
17316;17316;0222;POLICE
17317;17317;0222;POLICE
17318;17318;0222;POLICE
17320;17320;0222;POLICE
17321;17321;0222;POLICE
17322;17322;0222;POLICE
17323;17323;0222;POLICE
17324;17324;0222;POLICE
17326;17326;0222;POLICE
17328;17328;0222;POLICE
17330;17330;0222;POLICE
17331;17331;0222;POLICE
17332;17332;0222;POLICE
17333;17333;0222;POLICE
17334;17334;0222;POLICE
17335;17335;0222;POLICE
17336;17336;0222;POLICE
17337;17337;0222;POLICE
17338;17338;0222;POLICE
17339;17339;0222;POLICE
17341;17341;0222;POLICE
17342;17342;0222;POLICE
17343;17343;0222;POLICE
17344;17344;0222;POLICE
17345;17345;0222;POLICE
17346;17346;0222;POLICE
17347;17347;0222;POLICE
17348;17348;0222;POLICE
17349;17349;0222;POLICE
17400;17400;0222;POLICE
17401;17401;0226;POLICE SUPPORT BUREAU
17402;17402;0222;POLICE
17403;17403;0225;POLICE INVESTIGATIONS BUREAU
17450;17450;0300;WATER WORKS
17451;17451;0252;TRAFFIC AND ROAD DIV
17452;17452;0272;FIRE DEPARTMENT SUPPORT
17453;17453;0222;POLICE
17454;17454;0252;TRAFFIC AND ROAD DIV
17455;17455;0222;POLICE
17456;17456;0252;TRAFFIC AND ROAD DIV
17457;17457;0252;TRAFFIC AND ROAD DIV
17458;17458;0252;TRAFFIC AND ROAD DIV
17459;17459;0222;POLICE
17460;17460;0222;POLICE
17461;17461;0238;TRAFFIC SERVICES
17462;17462;0238;TRAFFIC SERVICES
17463;17463;0252;TRAFFIC AND ROAD DIV
17464;17464;0272;FIRE DEPARTMENT SUPPORT
17475;17475;0252;TRAFFIC AND ROAD DIV
17476;17476;0400;M.S.D.
17477;17477;0271;FIRE DEPARTMENT RESPONSE
17478;17478;0271;FIRE DEPARTMENT RESPONSE
17479;17479;0252;TRAFFIC SERVICES
17480;17480;0222;POLICE
17481;17481;0222;POLICE
17482;17482;0400;M.S.D.
17483;17483;0190;RECREATION
17484;17484;0300;WATER WORKS
17485;17485;0300;WATER WORKS
17486;17486;0400;M.S.D.
17487;17487;0252;TRAFFIC AND ROAD DIV
17650;77652;0190;RECREATION
17651;77651;0190;RECREATION
18175;18175;0233;TRANS & ENGR
18176;18176;0272;FIRE DEPARTMENT SUPPORT
18177;18177;0272;FIRE DEPARTMENT SUPPORT
18178;18178;0272;FIRE DEPARTMENT SUPPORT
18179;18179;0222;POLICE
18180;18180;0225;POLICE INVESTIGATIONS BUREAU
18181;18181;0222;POLICE
18182;18182;0227;POLICE - CHIEF`S OFFICE
18183;18183;0227;POLICE - CHIEF`S OFFICE
18184;18184;0227;POLICE - CHIEF`S OFFICE
18185;18185;0222;POLICE
18186;18186;0225;POLICE INVESTIGATIONS BUREAU
18187;18187;0222;POLICE
18188;18188;0227;POLICE - CHIEF`S OFFICE
18189;18189;0225;POLICE INVESTIGATIONS BUREAU
18190;18190;0222;POLICE
18191;18191;0226;POLICE SUPPORT BUREAU
18192;18192;0227;POLICE - CHIEF`S OFFICE
18193;18193;0222;POLICE
18194;18194;0225;POLICE INVESTIGATIONS BUREAU
18195;18195;0227;POLICE - CHIEF`S OFFICE
18196;18196;0225;POLICE INVESTIGATIONS BUREAU
18197;18197;0226;POLICE SUPPORT BUREAU
18198;18198;0222;POLICE
18199;18199;0222;POLICE
18200;18200;0225;POLICE INVESTIGATIONS BUREAU
18201;18201;0222;POLICE
18205;18205;0222;POLICE
18300;18300;0222;POLICE
18301;18301;0222;POLICE
18303;18303;0222;POLICE
18304;18304;0222;POLICE
18305;18305;0222;POLICE
18306;18306;0227;POLICE - CHIEF`S OFFICE
18307;18307;0222;POLICE
18308;18308;0222;POLICE
18309;18309;0222;POLICE
18310;18310;0222;POLICE
18311;18311;0222;POLICE
18312;18312;0226;POLICE SUPPORT BUREAU
18313;18313;0222;POLICE
18315;18315;0222;POLICE
18316;18316;0222;POLICE
18317;18317;0222;POLICE
18318;18318;0222;POLICE
18320;18320;0222;POLICE
18322;18322;0222;POLICE
18323;18323;0222;POLICE
18324;18324;0222;POLICE
18325;18325;0222;POLICE
18326;18326;0222;POLICE
18327;18327;0222;POLICE
18328;18328;0222;POLICE
18329;18329;0222;POLICE
18330;18330;0222;POLICE
18331;18331;0222;POLICE
18332;18332;0222;POLICE
18333;18333;0222;POLICE
18334;18334;0222;POLICE
18335;18335;0222;POLICE
18336;18336;0222;POLICE
18337;18337;0222;POLICE
18338;18338;0222;POLICE
18339;18339;0222;POLICE
18340;18340;0222;POLICE
18341;18341;0222;POLICE
18342;18342;0222;POLICE
18343;18343;0222;POLICE
18344;18344;0222;POLICE
18345;18345;0222;POLICE
18346;18346;0222;POLICE
18375;18375;0225;POLICE INVESTIGATIONS BUREAU
18400;18400;0271;FIRE DEPARTMENT RESPONSE
18415;18415;0271;FIRE DEPARTMENT RESPONSE
18416;18416;0271;FIRE DEPARTMENT RESPONSE
18417;18417;0271;FIRE DEPARTMENT RESPONSE
18418;18418;0271;FIRE DEPARTMENT RESPONSE
18419;18419;0271;FIRE DEPARTMENT RESPONSE
18420;18420;0272;FIRE DEPARTMENT SUPPORT
18500;18500;0271;FIRE DEPARTMENT RESPONSE
18925;18925;0225;POLICE INVESTIGATIONS BUREAU
18926;18926;0225;POLICE INVESTIGATIONS BUREAU
19175;19175;0300;WATER WORKS
19176;19176;0300;WATER WORKS
19177;19177;0300;WATER WORKS
19178;19178;0300;WATER WORKS
19179;19179;0300;WATER WORKS
19180;19180;0300;WATER WORKS
19181;19181;0222;POLICE
19200;19200;0253;NEIGHBORHOOD OPERATIONS
19201;19201;0253;NEIGHBORHOOD OPERATIONS
19202;19202;0253;NEIGHBORHOOD OPERATIONS
19375;19375;0272;FIRE DEPARTMENT SUPPORT
19376;19376;0272;FIRE DEPARTMENT SUPPORT
19377;19377;0272;FIRE DEPARTMENT SUPPORT
19378;19378;0272;FIRE DEPARTMENT SUPPORT
19379;19379;0272;FIRE DEPARTMENT SUPPORT
19380;19380;0272;FIRE DEPARTMENT SUPPORT
19381;19381;0272;FIRE DEPARTMENT SUPPORT
2000002;2000002;0200;PARK DEPARTMENT
20175;20175;0272;FIRE DEPARTMENT SUPPORT
20176;20176;0272;FIRE DEPARTMENT SUPPORT
20177;20177;0272;FIRE DEPARTMENT SUPPORT
20178;20178;0272;FIRE DEPARTMENT SUPPORT
20179;20179;0222;POLICE
20180;20180;0227;POLICE - CHIEF`S OFFICE
20181;20181;0222;POLICE
20182;20182;0222;POLICE
20183;20183;0225;POLICE INVESTIGATIONS BUREAU
20184;20184;0225;POLICE INVESTIGATIONS BUREAU
20185;20185;0222;POLICE
20186;20186;0225;POLICE INVESTIGATIONS BUREAU
20200;20200;0212;BUILDINGS & INSPECTIONS PMCE PROPERTY MAINT CODE ENFORCEMENT
20201;20201;0212;BUILDINGS & INSPECTIONS PMCE PROPERTY MAINT CODE ENFORCEMENT
20202;20202;0190;RECREATION
20203;20203;0271;FIRE DEPARTMENT RESPONSE
20204;20204;0212;BUILDINGS & INSPECTIONS PMCE PROPERTY MAINT CODE ENFORCEMENT
20205;20205;0226;POLICE SUPPORT BUREAU
20206;20206;0227;POLICE - CHIEF`S OFFICE
20207;20207;0225;POLICE INVESTIGATIONS BUREAU
20208;20208;0226;POLICE SUPPORT BUREAU
20209;20209;0233;TRANS & ENGR
20210;20210;0233;TRANS & ENGR
20211;20211;0233;TRANS & ENGR
20212;20212;0238;TRANS & ENGR
20213;20213;0238;TRANS & ENGR
20214;20214;0238;TRANS & ENGR
20215;20215;0255;CITY FACILITY MAINT
20300;20300;0222;POLICE
20301;20301;0222;POLICE
20302;20302;0222;POLICE
20303;20303;0222;POLICE
20304;20304;0222;POLICE
20305;20305;0222;POLICE
20306;20306;0222;POLICE
20307;20307;0222;POLICE
20308;20308;0222;POLICE
20309;20309;0222;POLICE
20310;20310;0222;POLICE
20311;20311;0222;POLICE
20312;20312;0222;POLICE
20313;20313;0222;POLICE
20314;20314;0222;POLICE
20315;20315;0222;POLICE
20316;20316;0222;POLICE
20317;20317;0222;POLICE
20318;20318;0222;POLICE
20319;20319;0222;POLICE
20320;20320;0222;POLICE
20321;20321;0222;POLICE
20322;20322;0222;POLICE
20323;20323;0222;POLICE
20324;20324;0222;POLICE
20325;20325;0222;POLICE
20326;20326;0222;POLICE
20327;20327;0222;POLICE
20328;20328;0222;POLICE
20329;20329;0222;POLICE
20330;20330;0222;POLICE
20331;20331;0222;POLICE
20332;20332;0222;POLICE
20333;20333;0222;POLICE
20334;20334;0222;POLICE
20335;20335;0222;POLICE
20336;20336;0222;POLICE
20400;20400;0226;POLICE SUPPORT BUREAU
20401;20401;0225;POLICE INVESTIGATIONS BUREAU
20402;20402;0225;POLICE INVESTIGATIONS BUREAU
20403;20403;0227;POLICE INVESTIGATIONS BUREAU
20404;20404;0222;POLICE
20405;20405;0222;POLICE
20600;20600;POOL;FLEET SERVICES POOL
20601;20601;0400;M.S.D.
20602;20602;0400;M.S.D.
20603;20603;0400;M.S.D.
20604;20604;0400;M.S.D.
20605;20605;0400;M.S.D.
20606;20606;0400;M.S.D.
20607;20607;0400;M.S.D.
20608;20608;0225;POLICE INVESTIGATIONS BUREAU
20609;20609;0225;POLICE INVESTIGATIONS BUREAU
20630;20630;0248;PARKING FACILITY
20631;20631;0248;PARKING FACILITY
20660;20660;0300;WATER WORKS
20675;20675;0311;STORMWATER
20676;20676;0222;POLICE
20680;20680;0233;TRANS & ENGR
20690;20690;0271;FIRE DEPARTMENT RESPONSE
20691;20691;0271;FIRE DEPARTMENT RESPONSE
20790;20790;0400;M.S.D.
20791;20791;0400;M.S.D.
20793;20793;0300;WATER WORKS
20794;20794;0300;WATER WORKS
20795;20795;0222;POLICE
20799;20799;0200;PARK DEPARTMENT
20800;20800;0200;PARK DEPARTMENT
20801;20801;0233;TRANS & ENGR
20802;20802;0233;TRANS & ENGR
20803;20803;0200;PARK DEPARTMENT
20804;20804;0200;PARK DEPARTMENT
20805;20805;0300;WATER WORKS
20806;20806;0300;WATER WORKS
20810;20810;0190;RECREATION
20811;20811;0190;RECREATION
20812;20812;2441;FLEET SERVICES
20813;20813;0300;WATER WORKS
20814;20814;0222;POLICE
20815;20815;0190;RECREATION
20816;20816;0190;RECREATION
20817;20817;2441;FLEET SERVICES
20818;20818;0234;AVIATION
20819;20819;0190;RECREATION
20820;20820;0200;PARK DEPARTMENT
20821;20821;0200;PARK DEPARTMENT
20822;20822;0200;PARK DEPARTMENT
20823;20823;0200;PARK DEPARTMENT
20824;20824;0300;WATER WORKS
20825;20825;0400;M.S.D.
20826;20826;0400;M.S.D.
20830;20830;0400;M.S.D.
20831;20831;0200;PARK DEPARTMENT
20832;20832;0300;WATER WORKS
20833;20833;0400;M.S.D.
20840;20840;0091;ETS
20858;20858;0272;FIRE DEPARTMENT SUPPORT
20880;20880;0400;M.S.D.
20881;20881;0252;TRAFFIC AND ROAD DIV
20882;20882;0400;M.S.D.
20883;20883;0400;M.S.D.
20884;20884;0253;NEIGHBORHOOD OPERATIONS
20885;20885;0253;NEIGHBORHOOD OPERATIONS
20886;20886;0252;TRAFFIC AND ROAD DIV
20887;20887;0252;TRAFFIC AND ROAD DIV
20888;20888;0252;TRAFFIC AND ROAD DIV
20889;20889;0400;M.S.D.
20890;20890;0400;M.S.D.
20891;20891;0400;M.S.D.
20892;20892;0400;M.S.D.
20893;20893;0400;M.S.D.
20894;20894;0400;M.S.D.
20895;20895;0400;M.S.D.
20896;20896;0400;M.S.D.
20900;20900;0190;RECREATION
20901;20901;0400;M.S.D.
20902;20902;0190;RECREATION
20903;20903;0190;RECREATION
20904;20904;0200;PARK DEPARTMENT
20910;20910;0252;TRAFFIC AND ROAD DIV
20911;20911;0272;FIRE DEPARTMENT SUPPORT
20912;20912;0400;M.S.D.
20930;20930;0252;TRAFFIC AND ROAD DIV
20931;20931;0253;NEIGHBORHOOD OPERATIONS
20932;20932;0200;PARK DEPARTMENT
20950;20950;0400;M.S.D.
20951;20951;0400;M.S.D.
20952;20952;0400;M.S.D.
20953;20953;0400;M.S.D.
20954;20954;0252;TRAFFIC AND ROAD DIV
20955;20955;0252;TRAFFIC AND ROAD DIV
20956;20956;0252;TRAFFIC AND ROAD DIV
20957;20957;0252;TRAFFIC AND ROAD DIV
20958;20958;0400;M.S.D.
20990;20990;0252;TRAFFIC AND ROAD DIV
20991;20991;0252;TRAFFIC AND ROAD DIV
21175;21175;0227;POLICE - CHIEF`S OFFICE
21176;21176;0222;POLICE
21177;21177;0222;POLICE
21178;21178;0222;POLICE
21179;21179;0222;POLICE
21180;21180;0225;POLICE INVESTIGATIONS BUREAU
21181;21181;0225;POLICE INVESTIGATIONS BUREAU
21182;21182;0225;POLICE INVESTIGATIONS BUREAU
21183;21183;0227;POLICE - CHIEF`S OFFICE
21184;21184;0225;POLICE INVESTIGATIONS BUREAU
21186;21186;0222;POLICE
21187;21187;0225;POLICE INVESTIGATIONS BUREAU
21188;21188;0226;POLICE SUPPORT BUREAU
21189;21189;0226;POLICE SUPPORT BUREAU
21190;21190;0225;POLICE INVESTIGATIONS BUREAU
21191;21191;0222;POLICE
21192;21192;0222;POLICE
21193;21193;0222;POLICE
21194;21194;0225;POLICE INVESTIGATIONS BUREAU
21195;21195;0222;POLICE
21196;21196;0227;POLICE - CHIEF`S OFFICE
21197;21197;0226;POLICE SUPPORT BUREAU
21198;21198;0226;POLICE SUPPORT BUREAU
21199;21199;0226;POLICE SUPPORT BUREAU
21300;21300;0222;POLICE
21301;21301;0222;POLICE
21302;21302;0222;POLICE
21303;21303;0222;POLICE
21304;21304;0222;POLICE
21305;21305;0222;POLICE
21306;21306;0222;POLICE
21307;21307;0225;POLICE INVESTIGATIONS BUREAU
21308;21308;0222;POLICE
21309;21309;0222;POLICE
21310;21310;0222;POLICE
21311;21311;0222;POLICE
21312;21312;0222;POLICE
21313;21313;0222;POLICE
21314;21314;0222;POLICE
21315;21315;0222;POLICE
21316;21316;0222;POLICE
21317;21317;0222;POLICE
21318;21318;0222;POLICE
21319;21319;0222;POLICE
21320;21320;0222;POLICE
21400;21400;0226;POLICE SUPPORT BUREAU
21401;21401;0222;POLICE
21402;21402;0222;POLICE
21403;21403;0222;POLICE
21415;21415;0225;POLICE INVESTIGATIONS BUREAU
21450;21450;0271;FIRE DEPARTMENT RESPONSE
21451;21451;0271;FIRE DEPARTMENT RESPONSE
21452;21452;0271;FIRE DEPARTMENT RESPONSE
21465;21465;0400;M.S.D.
21466;21466;0400;M.S.D.
21545;21545;0253;NEIGHBORHOOD OPERATIONS
21546;21546;0253;NEIGHBORHOOD OPERATIONS
21547;21547;0253;NEIGHBORHOOD OPERATIONS
21548;21548;0253;NEIGHBORHOOD OPERATIONS
21551;21551;0253;NEIGHBORHOOD OPERATIONS
21552;21552;0253;NEIGHBORHOOD OPERATIONS
21553;21553;0253;NEIGHBORHOOD OPERATIONS
21610;21610;0400;M.S.D.
21650;21650;0271;FIRE DEPARTMENT RESPONSE
21651;21651;0271;FIRE DEPARTMENT RESPONSE
21653;21653;0271;FIRE DEPARTMENT RESPONSE
21670;21670;0271;FIRE DEPARTMENT RESPONSE
21760;21760;0400;M.S.D.
21800;21800;0400;M.S.D.
21810;21810;0400;M.S.D.
21812;21812;0300;WATER WORKS
21890;21890;0400;M.S.D.
21910;21910;0238;TRAFFIC SERVICES
