asset_id;total_cost;rank
S01305;63,0;5240
66846;63,0;5241
86692;63,0;5242
16840;63,0;5243
16839;63,0;5244
16835;63,0;5245
16834;63,0;5246
S06694B;63,0;5247
S78930;63,0;5248
54773;63,0;5249
S42816;63,0;5250
S06706;63,0;5251
86718;63,0;5252
86717;63,0;5253
S05340;63,0;5254
16499;63,0;5255
16498;63,0;5256
16523;63,0;5257
16521;63,0;5258
16519;63,0;5259
S05178;63,0;5260
26843;63,0;5261
16843;63,0;5262
16842;63,0;5263
16841;63,0;5264
86705;63,0;5265
66794;63,0;5266
S80810;63,0;5267
S80948;63,0;5268
DE56477;63,0;5269
36808;63,0;5270
16860;63,0;5271
16848;63,0;5272
16847;63,0;5273
16846;63,0;5274
16845;63,0;5275
D88925;63,0;5276
S40980;63,0;5277
S40953;63,0;5278
16706;63,0;5279
S41570;63,0;5280
16844;63,0;5281
39753;63,0;5282
S40646;63,0;5283
96464;63,0;5284
S40836;63,0;5285
S40816;63,0;5286
S81810;63,0;5287
S81552B;63,0;5288
33630;63,0;5289
DE56697;63,0;5290
86545;63,0;5291
86544;63,0;5292
86543;63,0;5293
86542;63,0;5294
86541;63,0;5295
86540;63,0;5296
S80840;63,0;5297
86833;63,0;5298
66851;63,0;5299
66850;63,0;5300
66848;63,0;5301
S73721;63,0;5302
S74511;63,0;5303
S03197;63,0;5304
DE44555;63,0;5305
26930;63,0;5306
16484;63,0;5307
16461;63,0;5308
06794;63,0;5309
S85340;63,0;5310
S84673;63,0;5311
S00831;63,0;5312
S00830;63,0;5313
86530;63,0;5314
86526;63,0;5315
86525;63,0;5316
86523;63,0;5317
86520;63,0;5318
86519;63,0;5319
86518;63,0;5320
86515;63,0;5321
S86488;63,0;5322
S00856;63,0;5323
26492;63,0;5324
S40638;63,0;5325
S40768;63,0;5326
26516;63,0;5327
86834;63,0;5328
S86731;63,0;5329
S86728A;63,0;5330
S86751;63,0;5331
S86832;63,0;5332
78929;63,0;5333
66792;63,0;5334
66724;63,0;5335
26517;63,0;5336
96470;63,0;5337
96469;63,0;5338
96468;63,0;5339
96467;63,0;5340
96466;63,0;5341
86534;63,0;5342
86533;63,0;5343
16524;63,0;5344
86843;63,0;5345
86842;63,0;5346
86841;63,0;5347
S71920;63,0;5348
S03245;63,0;5349
86840;63,0;5350
86839;63,0;5351
86838;63,0;5352
86837;63,0;5353
86836;63,0;5354
86835;63,0;5355
S86701B;63,0;5356
S86692A;63,0;5357
S86539A;63,0;5358
S86524A;63,0;5359
D86690;63,0;5360
66719;63,0;5361
86507;63,0;5362
86500;63,0;5363
S88955;63,0;5364
S90639;63,0;5365
S90606;63,0;5366
76523;63,0;5367
76522;63,0;5368
76521;63,0;5369
76520;63,0;5370
S36792;63,0;5371
S05148;63,0;5372
ST76835;63,0;5373
S55831;63,0;5374
S04971;63,0;5375
86857;63,0;5376
86856;63,0;5377
86855;63,0;5378
86851;63,0;5379
86850;63,0;5380
86849;63,0;5381
86848;63,0;5382
86845;63,0;5383
96504;63,0;5384
S36490;63,0;5385
S36458;63,0;5386
S36709A;63,0;5387
76524;63,0;5388
86484;63,0;5389
76495;63,0;5390
76494;63,0;5391
86470;63,0;5392
86467;63,0;5393
86466;63,0;5394
06694;63,0;5395
S00809;63,0;5396
96543;63,0;5397
96542;63,0;5398
96541;63,0;5399
96540;63,0;5400
96522;63,0;5401
96521;63,0;5402
76531;63,0;5403
S56461A;63,0;5404
S70890;63,0;5405
S70865;63,0;5406
86858;63,0;5407
S56694;63,0;5408
S56707;63,0;5409
S04317;63,0;5410
DE26496;63,0;5411
S56798;63,0;5412
S04321;63,0;5413
S70844;63,0;5414
64500;63,0;5415
S90841;63,0;5416
S90860B;63,0;5417
S00312;63,0;5418
76454;63,0;5419
86474;63,0;5420
86473;63,0;5421
86472;63,0;5422
86471;63,0;5423
S92532;63,0;5424
S91523;63,0;5425
86465;63,0;5426
86462;63,0;5427
86461;63,0;5428
S00319;63,0;5429
S92672;63,0;5430
S92671;63,0;5431
96548;63,0;5432
96547;63,0;5433
96546;63,0;5434
96545;63,0;5435
96544;63,0;5436
06482;63,0;5437
86844;63,0;5438
S56703;63,0;5439
S03323;63,0;5440
S03337;63,0;5441
76861;63,0;5442
S70829;63,0;5443
S59740;63,0;5444
76713;63,0;5445
84650;63,0;5446
84552;63,0;5447
DE68925;63,0;5448
S00207;63,0;5449
84493;63,0;5450
66538;63,0;5451
66537;63,0;5452
66535;63,0;5453
66534;63,0;5454
66533;63,0;5455
76836;63,0;5456
S60828;63,0;5457
S60827;63,0;5458
S26482;63,0;5459
S62705;63,0;5460
S26518;63,0;5461
S26517;63,0;5462
S26696;63,0;5463
96713;63,0;5464
84672;63,0;5465
84671;63,0;5466
S70900;63,0;5467
S64910;63,0;5468
S70667;63,0;5469
86930;63,0;5470
86861;63,0;5471
96858;63,0;5472
96857;63,0;5473
96856;63,0;5474
S21922;63,0;5475
S21674;63,0;5476
96833;63,0;5477
S22490;63,0;5478
S23890A;63,0;5479
S22831;63,0;5480
76705;63,0;5481
89603;63,0;5482
89601;63,0;5483
89600;63,0;5484
S66921;63,0;5485
76838;63,0;5486
76837;63,0;5487
96853;63,0;5488
96852;63,0;5489
96851;63,0;5490
96849;63,0;5491
96848;63,0;5492
S10811;63,0;5493
S20870;63,0;5494
66532;63,0;5495
S93585;63,0;5496
66540;63,0;5497
84732;63,0;5498
84731;63,0;5499
S95931;63,0;5500
S95930;63,0;5501
S95228;63,0;5502
96859;63,0;5503
S04107;63,0;5504
S04102;63,0;5505
14691;63,0;5506
14690;63,0;5507
S66530;63,0;5508
S66700B;63,0;5509
S66793A;63,0;5510
S66725A;63,0;5511
S66723B;63,0;5512
S66720B;63,0;5513
S64551;63,0;5514
S03423;63,0;5515
96863;63,0;5516
96862;63,0;5517
96861;63,0;5518
S10618;63,0;5519
S16836A;63,0;5520
S16833;63,0;5521
S16830B;63,0;5522
S63497;63,0;5523
S96483A;63,0;5524
S96251;63,0;5525
84492;63,0;5526
84491;63,0;5527
84490;63,0;5528
83959;63,0;5529
S96717A;63,0;5530
S66484;63,0;5531
S20691;63,0;5532
96864;63,0;5533
S60848;63,0;5534
S04179;63,0;5535
66499;63,0;5536
ST76528;63,0;5537
ST69600;63,0;5538
DE86519;63,0;5539
ST66796;63,0;5540
ST66541;63,0;5541
ST64690;63,0;5542
S13562;63,0;5543
S13559;63,0;5544
S14606;63,0;5545
S16466;63,0;5546
S16675;63,0;5547
S16519;63,0;5548
S96871;63,0;5549
S03377;63,0;5550
99600;63,0;5551
ST96520A;63,0;5552
S12490;63,0;5553
S10947;63,0;5554
S66482;63,0;5555
S66455;63,0;5556
SO66798;63,0;5557
S97245;63,0;5558
ST64490;63,0;5559
DE77900;63,0;5560
S11810;63,0;5561
76489;63,0;5562
ST86846;63,0;5563
ST86831;63,0;5564
ST86538;63,0;5565
ST86535;63,0;5566
76691;63,0;5567
56821;62,0;5568
56860;62,0;5569
S92810B;61,0;5570
S10797;61,0;5571
36791;61,0;5572
36793;61,0;5573
46801;61,0;5574
92832;60,32;5575
S98322;60,0;5576
S24491A;60,0;5577
S96710;60,0;5578
S05181;60,0;5579
46520;60,0;5580
46720;60,0;5581
X5000;60,0;5582
S34508A;60,0;5583
S96709;60,0;5584
D28926;58,0;5585
S74816;58,0;5586
S10616;57,0;5587
X3980;57,0;5588
X0180;57,0;5589
S08928;57,0;5590
S05188;57,0;5591
74509;57,0;5592
X0211;57,0;5593
X0120;57,0;5594
S98400;57,0;5595
46682;56,0;5596
46481;56,0;5597
44490;56,0;5598
46830;56,0;5599
44504;56,0;5600
S46707A;56,0;5601
DE46722;56,0;5602
ST46861;56,0;5603
D46797;56,0;5604
46833;56,0;5605
D46680;56,0;5606
S56915;56,0;5607
S03348;56,0;5608
ST16846;56,0;5609
27206;56,0;5610
SO46712;56,0;5611
SO46710;56,0;5612
44491;56,0;5613
46675;56,0;5614
S46723A;56,0;5615
SO86715;56,0;5616
S46718;56,0;5617
46795;56,0;5618
46676;56,0;5619
SO46703;56,0;5620
44492;56,0;5621
S46717A;56,0;5622
S40720;56,0;5623
S46681;56,0;5624
S44501A;56,0;5625
SO46701;56,0;5626
S46714A;56,0;5627
46716;56,0;5628
S46683;56,0;5629
S86512;56,0;5630
S46690;56,0;5631
SO46702;56,0;5632
44500;56,0;5633
S46713B;56,0;5634
S46696A;56,0;5635
S46711A;56,0;5636
S4670;56,0;5637
D86712;56,0;5638
S26672;56,0;5639
44503;56,0;5640
SO46705;56,0;5641
S46708A;56,0;5642
46725;56,0;5643
06806;56,0;5644
S70654;56,0;5645
44502;56,0;5646
S16715;56,0;5647
S46791;56,0;5648
S46724A;56,0;5649
S46796A;56,0;5650
SO46706;56,0;5651
S46693B;56,0;5652
40676;55,0;5653
06860;55,0;5654
37464;55,0;5655
32819;55,0;5656
S80664;55,0;5657
37465;55,0;5658
45865;55,0;5659
21951;55,0;5660
S00833;54,0;5661
S06109;54,0;5662
S60701;54,0;5663
S31000;53,0;5664
15833;52,0;5665
22200;52,0;5666
22201;52,0;5667
22306;52,0;5668
22303;52,0;5669
20333;52,0;5670
80645;52,0;5671
22202;52,0;5672
26532;52,0;5673
06457;52,0;5674
26795;52,0;5675
S70666;52,0;5676
S03424;52,0;5677
34507;52,0;5678
26530;52,0;5679
16487;52,0;5680
21182;52,0;5681
34625;52,0;5682
91916;52,0;5683
66713;52,0;5684
26529;52,0;5685
22211;52,0;5686
22203;52,0;5687
22704;52,0;5688
30605;52,0;5689
22323;52,0;5690
86815;52,0;5691
46486;52,0;5692
10681;52,0;5693
10689;52,0;5694
22814;52,0;5695
64606;52,0;5696
10832;52,0;5697
46835;51,0;5698
56458;51,0;5699
ST46503;51,0;5700
S74473;51,0;5701
S40842;51,0;5702
DE38926;51,0;5703
S189;51,0;5704
S46497A;51,0;5705
S03244;51,0;5706
S46735A;51,0;5707
S46738B;51,0;5708
S96701;51,0;5709
S06833A;51,0;5710
S50840;50,0;5711
S90818;50,0;5712
S18321;50,0;5713
S68930;50,0;5714
S18174;50,0;5715
S85813;49,0;5716
S86467;48,0;5717
S06695A;48,0;5718
S37454;48,0;5719
ST86874;48,0;5720
27213;48,0;5721
DE08932;48,0;5722
34512;48,0;5723
00813;45,0;5724
ST06863;45,0;5725
ST16534;45,0;5726
ST52811;45,0;5727
S36709;45,0;5728
16701;45,0;5729
16702;45,0;5730
73632;45,0;5731
00707;45,0;5732
S15194;45,0;5733
91920;45,0;5734
56560;45,0;5735
76452;45,0;5736
21199;45,0;5737
S36714A;45,0;5738
52821;45,0;5739
S36833A;45,0;5740
S47651;45,0;5741
S36836;45,0;5742
S56476;45,0;5743
54775;45,0;5744
21183;45,0;5745
21189;45,0;5746
36860;45,0;5747
S36830;45,0;5748
S16713;45,0;5749
16692;45,0;5750
26535;45,0;5751
S56589;45,0;5752
98931;45,0;5753
16693;45,0;5754
16694;45,0;5755
16695;45,0;5756
16696;45,0;5757
16697;45,0;5758
70919;45,0;5759
60835;45,0;5760
26539;45,0;5761
26831;45,0;5762
80841;45,0;5763
26540;45,0;5764
26541;45,0;5765
16698;45,0;5766
16699;45,0;5767
16700;45,0;5768
06842;45,0;5769
20205;45,0;5770
S56713A;45,0;5771
63540;45,0;5772
14500;45,0;5773
63541;45,0;5774
63542;45,0;5775
44605;45,0;5776
70678;45,0;5777
S64605A;45,0;5778
68951;45,0;5779
86853;45,0;5780
10796;45,0;5781
10811;45,0;5782
S10406;45,0;5783
86876;45,0;5784
86831;45,0;5785
1031617;45,0;5786
66797;45,0;5787
08952;45,0;5788
66795;45,0;5789
56486;45,0;5790
06841;45,0;5791
06840;45,0;5792
S36521;45,0;5793
40882;45,0;5794
S86493;45,0;5795
S86457A;45,0;5796
S86736;45,0;5797
S86710A;45,0;5798
S86711;45,0;5799
34511;45,0;5800
D680174;45,0;5801
06670;45,0;5802
86452;45,0;5803
36450;45,0;5804
S96461;45,0;5805
S96840;45,0;5806
S96872;45,0;5807
00832;45,0;5808
00822;45,0;5809
66516;44,0;5810
36841;44,0;5811
96692;44,0;5812
16796;44,0;5813
2000002;44,0;5814
S86693;44,0;5815
S10691;43,0;5816
S06188;42,0;5817
S06418;42,0;5818
46473;41,0;5819
S00676;41,0;5820
S86497;40,0;5821
S05183;40,0;5822
S36734A;40,0;5823
S36527;40,0;5824
S73558;40,0;5825
S86490;40,0;5826
S76540;40,0;5827
S30686;40,0;5828
S36739A;40,0;5829
S00855;40,0;5830
S86518B;40,0;5831
S28927;40,0;5832
S06705;40,0;5833
27194;40,0;5834
S36735A;40,0;5835
27209;40,0;5836
27210;40,0;5837
S36529;40,0;5838
ST56497;40,0;5839
ST36855;40,0;5840
ST46855;40,0;5841
ST36501;40,0;5842
S00213;40,0;5843
DE973641;40,0;5844
S60830;40,0;5845
S36733;40,0;5846
DE36738;40,0;5847
36737;40,0;5848
D36731;40,0;5849
S44535;40,0;5850
DE76544;40,0;5851
S26678A;40,0;5852
S00580;40,0;5853
S36466A;40,0;5854
S20822;39,0;5855
S36717A;39,0;5856
D36719;39,0;5857
34500;39,0;5858
S05153;38,0;5859
S90605;38,0;5860
S40641;37,0;5861
S56698;37,0;5862
S00814;36,0;5863
58451;36,0;5864
S39601;36,0;5865
26798;36,0;5866
96465;36,0;5867
S93646;36,0;5868
16549;36,0;5869
96481;36,0;5870
26674;36,0;5871
S96609;36,0;5872
S74492;34,0;5873
S00824;34,0;5874
S80828;34,0;5875
S05130;34,0;5876
S50816;34,0;5877
S03192;34,0;5878
ST16841;34,0;5879
S86470;34,0;5880
D58928;34,0;5881
D06851;33,0;5882
36869;33,0;5883
S48926;33,0;5884
S21652;32,0;5885
27212;32,0;5886
DE38950;32,0;5887
80808;31,028;5888
S56470;30,0;5889
39600;30,0;5890
S00211;30,0;5891
D680189;30,0;5892
S05179;30,0;5893
S30751;28,0;5894
S03228;28,0;5895
S78960;28,0;5896
S10402;28,0;5897
S08373;28,0;5898
S97214;28,0;5899
S98215;28,0;5900
S20813;28,0;5901
S99303;28,0;5902
D38925;28,0;5903
S78967;28,0;5904
D07044;28,0;5905
S36704;28,0;5906
DE88929;28,0;5907
S98252;28,0;5908
07042;28,0;5909
S00210;27,0;5910
S36457;27,0;5911
S74475;27,0;5912
S26483;27,0;5913
S26686;27,0;5914
26481;27,0;5915
16450;27,0;5916
26580;27,0;5917
16458;27,0;5918
S26484;27,0;5919
69604;27,0;5920
S66501;27,0;5921
16460;27,0;5922
S46841;27,0;5923
16459;27,0;5924
S56866;27,0;5925
16451;27,0;5926
16452;27,0;5927
93630;27,0;5928
S70571;26,0;5929
S06175;26,0;5930
30602;26,0;5931
20607;26,0;5932
20606;26,0;5933
S10900;26,0;5934
17300;25,0;5935
21178;25,0;5936
DE989136;25,0;5937
17346;25,0;5938
S12420;25,0;5939
18375;25,0;5940
00892;25,0;5941
S80855;25,0;5942
90469;25,0;5943
72706;25,0;5944
17344;25,0;5945
S10187;24,0;5946
S13200;24,0;5947
S70980;23,0;5948
S10795;23,0;5949
S80859;23,0;5950
S40766;22,0;5951
D6800197;22,0;5952
S90923;21,0;5953
S10902;20,0;5954
66928;20,0;5955
S40825;20,0;5956
S00681;19,0;5957
S01206;19,0;5958
S98243;19,0;5959
S04183;19,0;5960
S08400;19,0;5961
S32852;19,0;5962
S27457;19,0;5963
S00216;19,0;5964
S98212;19,0;5965
S38954;18,0;5966
S76463;18,0;5967
58512;18,0;5968
16922;18,0;5969
74731;18,0;5970
DE71780;18,0;5971
42843;18,0;5972
76526;18,0;5973
06796;18,0;5974
S00420;18,0;5975
S78958;18,0;5976
S03188;18,0;5977
S00415;18,0;5978
S96696;18,0;5979
S76855A;18,0;5980
S16548;18,0;5981
56721;17,0;5982
56723;17,0;5983
S66527;17,0;5984
S69601;17,0;5985
S69605;17,0;5986
56482;17,0;5987
56484;17,0;5988
66915;17,0;5989
56463;17,0;5990
54910;17,0;5991
55471;17,0;5992
56498;17,0;5993
S56823;17,0;5994
DE56558;17,0;5995
S56496A;17,0;5996
S56483A;17,0;5997
56452;17,0;5998
S46822;17,0;5999
S56480A;17,0;6000
S90820;17,0;6001
56871;17,0;6002
S56718;17,0;6003
ST56557;17,0;6004
S56719;17,0;6005
ST56495;17,0;6006
56720;17,0;6007
ST56671;17,0;6008
S56722;17,0;6009
S56556;17,0;6010
S56724;17,0;6011
56824;17,0;6012
56826;17,0;6013
56692;17,0;6014
36852;16,0;6015
36842;16,0;6016
46809;16,0;6017
36463;16,0;6018
36465;16,0;6019
36844;16,0;6020
46803;16,0;6021
46802;16,0;6022
36851;16,0;6023
S36848A;16,0;6024
46810;16,0;6025
46800;16,0;6026
S36845;16,0;6027
S36846A;16,0;6028
S36847A;16,0;6029
36849;16,0;6030
S36850;16,0;6031
S36843A;16,0;6032
36795;16,0;6033
36729;16,0;6034
S36725;16,0;6035
S36726A;16,0;6036
36454;15,0;6037
S00332;14,0;6038
D98936;14,0;6039
S50682;14,0;6040
S05341;14,0;6041
S03382;14,0;6042
S30691;14,0;6043
S04104;14,0;6044
S00826;14,0;6045
D78936;14,0;6046
S40649;14,0;6047
S03369;14,0;6048
S10796;14,0;6049
S08401;14,0;6050
S90842A;14,0;6051
S00302;14,0;6052
S03364;14,0;6053
07037;14,0;6054
S03309;14,0;6055
S78963;14,0;6056
S20604;14,0;6057
S03312;14,0;6058
S00645;14,0;6059
S04322;14,0;6060
S11417;14,0;6061
S01424;14,0;6062
S98245;14,0;6063
S01324;14,0;6064
S90641;14,0;6065
S04315;14,0;6066
S00795;14,0;6067
S04303;14,0;6068
S01350;13,0;6069
23404;12,528;6070
28950;10,8;6071
23405;10,202;6072
76863A;10,0;6073
S03194;10,0;6074
23406;9,288;6075
S44521;9,0;6076
S2205;8,0;6077
S74817;8,0;6078
10687;5,814;6079
76781;4,0;6080
DE1032369;3,42;6081
1032378;3,42;6082
1032372;3,42;6083
1032383;3,42;6084
1031606;3,42;6085
DE1021791;3,42;6086
DE1011190;3,42;6087
DE1032376;3,42;6088
1052881;3,078;6089
X0104;2,862;6090
16793;2,795;6091
1041384;2,565;6092
DE1043264;2,394;6093
DE981844;2,349;6094
DE988268;2,166;6095
DE988503;2,166;6096
DE988500;2,166;6097
DE988507;2,166;6098
60814;1,766;6099
1048080;1,71;6100
1021755;1,71;6101
DE1011167;1,71;6102
DE1011180;1,71;6103
DE1011178;1,71;6104
DE1011176;1,71;6105
DE1042875;1,71;6106
1011166;1,71;6107
52820;1,656;6108
DE983979;1,606;6109
49751;1,508;6110
DE989139;1,482;6111
83851;1,456;6112
S00834;1,456;6113
52813;1,45;6114
68925;1,438;6115
70867;1,434;6116
5200216;1,101;6117
22813;1,015;6118
D680212;0,0;6119
56518;0,0;6120
56522;0,0;6121
56524;0,0;6122
56525;0,0;6123
56526;0,0;6124
98550;0,0;6125
98851;0,0;6126
36721;0,0;6127
36722;0,0;6128
36723;0,0;6129
S20692;0,0;6130
S20771;0,0;6131
73633;0,0;6132
73634;0,0;6133
22673;0,0;6134
22703;0,0;6135
22810;0,0;6136
22811;0,0;6137
D680194;0,0;6138
S10617;0,0;6139
S10693;0,0;6140
S10694;0,0;6141
S10738;0,0;6142
S20842;0,0;6143
S20846;0,0;6144
20604;0,0;6145
56527;0,0;6146
56528;0,0;6147
56529;0,0;6148
56530;0,0;6149
96916;0,0;6150
36713;0,0;6151
36720;0,0;6152
S20814;0,0;6153
S20819;0,0;6154
S20820A;0,0;6155
20810;0,0;6156
20814;0,0;6157
D680216;0,0;6158
D680217;0,0;6159
D680218;0,0;6160
D680222;0,0;6161
D680233;0,0;6162
D680234;0,0;6163
23307;0,0;6164
23308;0,0;6165
23309;0,0;6166
22822;0,0;6167
22839;0,0;6168
23300;0,0;6169
20601;0,0;6170
20602;0,0;6171
20603;0,0;6172
S21590;0,0;6173
20630;0,0;6174
20631;0,0;6175
20675;0,0;6176
73617;0,0;6177
20328;0,0;6178
S21880;0,0;6179
S21919;0,0;6180
S2201;0,0;6181
S20851;0,0;6182
S20902;0,0;6183
S10799;0,0;6184
S10812;0,0;6185
S10605;0,0;6186
S10615;0,0;6187
23313;0,0;6188
23314;0,0;6189
23315;0,0;6190
23316;0,0;6191
23317;0,0;6192
23318;0,0;6193
23319;0,0;6194
23320;0,0;6195
23321;0,0;6196
56563;0,0;6197
56564;0,0;6198
56566;0,0;6199
72819;0,0;6200
72833;0,0;6201
72834;0,0;6202
73616;0,0;6203
S2204;0,0;6204
S2206;0,0;6205
96792;0,0;6206
96795;0,0;6207
96796;0,0;6208
96797;0,0;6209
96799;0,0;6210
96802;0,0;6211
23301;0,0;6212
23302;0,0;6213
23303;0,0;6214
23304;0,0;6215
23305;0,0;6216
23306;0,0;6217
23312;0,0;6218
S26458;0,0;6219
S26476;0,0;6220
72812;0,0;6221
72814;0,0;6222
72816;0,0;6223
S22850;0,0;6224
S22851;0,0;6225
S2302;0,0;6226
S23465;0,0;6227
S23562A;0,0;6228
S23630;0,0;6229
S23631;0,0;6230
S24492A;0,0;6231
56543;0,0;6232
56544;0,0;6233
56545;0,0;6234
56548;0,0;6235
56549;0,0;6236
56550;0,0;6237
56555;0,0;6238
56561;0,0;6239
S26488;0,0;6240
S26494;0,0;6241
S24503;0,0;6242
S24504;0,0;6243
S24832;0,0;6244
S24890;0,0;6245
S26457A;0,0;6246
S26525;0,0;6247
S26526;0,0;6248
S26527;0,0;6249
S26527A;0,0;6250
S26529;0,0;6251
S26532;0,0;6252
S26533;0,0;6253
S26534;0,0;6254
S26539A;0,0;6255
S26541;0,0;6256
S26544;0,0;6257
S26545;0,0;6258
S26548A;0,0;6259
56536;0,0;6260
56539;0,0;6261
23332;0,0;6262
23333;0,0;6263
23334;0,0;6264
23335;0,0;6265
23336;0,0;6266
23337;0,0;6267
23338;0,0;6268
23339;0,0;6269
23340;0,0;6270
S26698;0,0;6271
S26699A;0,0;6272
S26701;0,0;6273
S26703;0,0;6274
S26732;0,0;6275
S26524;0,0;6276
S26524A;0,0;6277
S26880;0,0;6278
S26914A;0,0;6279
S26685;0,0;6280
S26690;0,0;6281
S26692;0,0;6282
S26693;0,0;6283
S26694;0,0;6284
23322;0,0;6285
23323;0,0;6286
23324;0,0;6287
23325;0,0;6288
S10401;0,0;6289
23331;0,0;6290
S09760;0,0;6291
S10174;0,0;6292
S26793B;0,0;6293
S26833;0,0;6294
S26835;0,0;6295
S26843;0,0;6296
S26844;0,0;6297
S26845;0,0;6298
S26847;0,0;6299
S26848;0,0;6300
S26848A;0,0;6301
S26851;0,0;6302
S26853;0,0;6303
S26860;0,0;6304
S26862;0,0;6305
S26865;0,0;6306
S26995;0,0;6307
S26996;0,0;6308
S27466;0,0;6309
23341;0,0;6310
S10188;0,0;6311
23310;0,0;6312
23311;0,0;6313
D680284;0,0;6314
D680288;0,0;6315
D74966;0,0;6316
23720;0,0;6317
S09359;0,0;6318
S09759;0,0;6319
D680252;0,0;6320
D680253;0,0;6321
D680256;0,0;6322
D680257;0,0;6323
S30752;0,0;6324
19380;0,0;6325
96791;0,0;6326
96676;0,0;6327
96678;0,0;6328
96690;0,0;6329
S26919;0,0;6330
56580;0,0;6331
S30688;0,0;6332
S30750;0,0;6333
23326;0,0;6334
23327;0,0;6335
23328;0,0;6336
23329;0,0;6337
23330;0,0;6338
23403;0,0;6339
D680236;0,0;6340
D680238;0,0;6341
D680250;0,0;6342
24493;0,0;6343
24494;0,0;6344
24495;0,0;6345
24500;0,0;6346
96613;0,0;6347
96675;0,0;6348
20184;0,0;6349
S30802;0,0;6350
18500;0,0;6351
56572;0,0;6352
56574;0,0;6353
56575;0,0;6354
56576;0,0;6355
56577;0,0;6356
56578;0,0;6357
56579;0,0;6358
S32832;0,0;6359
S32833;0,0;6360
S32851;0,0;6361
56581;0,0;6362
56583;0,0;6363
56584;0,0;6364
56690;0,0;6365
D680258;0,0;6366
D680264;0,0;6367
D680270;0,0;6368
D680271;0,0;6369
D680274;0,0;6370
D680279;0,0;6371
S08930;0,0;6372
S31570;0,0;6373
S32531;0,0;6374
S32705;0,0;6375
24580;0,0;6376
23342;0,0;6377
23400;0,0;6378
23401;0,0;6379
23402;0,0;6380
D86856;0,0;6381
24770;0,0;6382
24771;0,0;6383
24774;0,0;6384
25470;0,0;6385
25931;0,0;6386
56830;0,0;6387
56831;0,0;6388
56835;0,0;6389
56568;0,0;6390
56570;0,0;6391
56571;0,0;6392
S33496;0,0;6393
S33540;0,0;6394
96530;0,0;6395
19181;0,0;6396
19377;0,0;6397
S34593;0,0;6398
S34692;0,0;6399
S36520;0,0;6400
S36522;0,0;6401
S36523;0,0;6402
S33585;0,0;6403
S33586;0,0;6404
S33586A;0,0;6405
56791;0,0;6406
56793;0,0;6407
D81671;0,0;6408
D86454;0,0;6409
D86468;0,0;6410
D86486;0,0;6411
D86523;0,0;6412
D86524;0,0;6413
S36698A;0,0;6414
S36703A;0,0;6415
S36706;0,0;6416
S33650B;0,0;6417
S34030;0,0;6418
S34506A;0,0;6419
S36524;0,0;6420
S36542;0,0;6421
S36543;0,0;6422
S36549;0,0;6423
S36694;0,0;6424
S36695A;0,0;6425
S08402;0,0;6426
S08404;0,0;6427
S08925;0,0;6428
S08926;0,0;6429
D78935;0,0;6430
S36712;0,0;6431
S36716A;0,0;6432
S36718;0,0;6433
S36719;0,0;6434
S36720;0,0;6435
S36721;0,0;6436
S36726;0,0;6437
S36831;0,0;6438
76516;0,0;6439
26498;0,0;6440
26452;0,0;6441
26453;0,0;6442
D86530;0,0;6443
D86696;0,0;6444
D86800;0,0;6445
26475;0,0;6446
76500;0,0;6447
S36867;0,0;6448
S36874;0,0;6449
S36875;0,0;6450
S36877;0,0;6451
S37450;0,0;6452
26455;0,0;6453
26456;0,0;6454
26525;0,0;6455
26526;0,0;6456
26528;0,0;6457
96495;0,0;6458
S36791;0,0;6459
26547;0,0;6460
26551;0,0;6461
96500;0,0;6462
S37451;0,0;6463
S37453;0,0;6464
S37455;0,0;6465
S38953;0,0;6466
S38957;0,0;6467
S38960;0,0;6468
S38962;0,0;6469
S38963;0,0;6470
18181;0,0;6471
56843;0,0;6472
56844;0,0;6473
36837;0,0;6474
96457;0,0;6475
26495;0,0;6476
26497;0,0;6477
26536;0,0;6478
26543;0,0;6479
26544;0,0;6480
26545;0,0;6481
36804;0,0;6482
36805;0,0;6483
17464;0,0;6484
17485;0,0;6485
54505;0,0;6486
54508;0,0;6487
54770;0,0;6488
S07414;0,0;6489
S07433;0,0;6490
S40765;0,0;6491
S40769;0,0;6492
56846;0,0;6493
56847;0,0;6494
56848;0,0;6495
56850;0,0;6496
56856;0,0;6497
56857;0,0;6498
56859;0,0;6499
56863;0,0;6500
56693;0,0;6501
56695;0,0;6502
56702;0,0;6503
36853;0,0;6504
93951;0,0;6505
36809;0,0;6506
36810;0,0;6507
36811;0,0;6508
36834;0,0;6509
36836;0,0;6510
17450;0,0;6511
S40811;0,0;6512
26531;0,0;6513
26700;0,0;6514
S06850A;0,0;6515
56890;0,0;6516
56891;0,0;6517
56893;0,0;6518
56836;0,0;6519
56839;0,0;6520
56840;0,0;6521
56841;0,0;6522
56842;0,0;6523
16921;0,0;6524
S40858;0,0;6525
S40880;0,0;6526
36850;0,0;6527
S06804;0,0;6528
S06808;0,0;6529
S06831;0,0;6530
S06832;0,0;6531
S06836;0,0;6532
S06837A;0,0;6533
S4122;0,0;6534
16795;0,0;6535
16798;0,0;6536
16801;0,0;6537
94501;0,0;6538
94503;0,0;6539
56880;0,0;6540
56881;0,0;6541
S4145;0,0;6542
16710;0,0;6543
16711;0,0;6544
S40930;0,0;6545
S40954;0,0;6546
S4106;0,0;6547
S4120;0,0;6548
S4121;0,0;6549
S06852;0,0;6550
D8796;0,0;6551
D87966;0,0;6552
